ppm,spectrum
0.946212,0.001831366
0.946579,0.012849916
0.946763,0.014671164
0.947131,0.001831366
0.947499,0.012849916
0.947682,0.012849916
0.94805,0.009146712
0.948234,0.009146712
0.948602,0.011028668
0.948785,0.012849916
0.949153,0.014671164
0.949337,0.012849916
0.949705,0.001831366
0.949888,0.003662732
0.950256,0
0.95044,0
0.950808,0
0.951175,3.20E-13
0.951359,0.003662732
0.951727,0.007325464
0.951911,0.012849916
0.952278,0.012849916
0.952462,0.009146712
0.95283,0
0.953014,0
0.953381,0
0.953565,0
0.953933,0
0.954301,0
0.954484,0
0.954852,0
0.955036,0
0.955404,0.001831366
0.955587,0.003662732
0.955955,0
0.956139,0
0.956507,0.001831366
0.95669,0.007325464
0.957058,0
0.957242,0
0.95761,0
0.957977,0
0.958161,0
0.958529,0
0.958713,0
0.95908,0
0.959264,1.60E-13
0.959632,0.003662732
0.959816,0.005494098
0.960183,0
0.960367,0
0.960735,0
0.960919,0
0.961286,0
0.961654,0
0.961838,0
0.962206,0.005494098
0.962389,0.003662732
0.962757,0
0.962941,0
0.963309,0
0.963492,0
0.96386,0
0.964044,0
0.964412,3.20E-13
0.964779,0.001831366
0.964963,0
0.965331,0
0.965515,0
0.965882,0.001831366
0.966066,0.003662732
0.966434,0.007325464
0.966618,0
0.966985,0
0.967169,0
0.967537,0
0.967721,0.001831366
0.968088,0.003662732
0.968456,0.003662732
0.96864,0.005494098
0.969008,0.003662732
0.969191,0.005494098
0.969559,0.012849916
0.969743,0.016492411
0.970111,0.018313659
0.970294,0.012849916
0.970662,0.012849916
0.970846,0.011028668
0.971214,0
0.971581,0.012849916
0.971765,0.012849916
0.972133,0.005494098
0.972317,0.005494098
0.972684,0.012849916
0.972868,0.014671164
0.973236,0.009146712
0.97342,0.009146712
0.973787,0.007325464
0.973971,0.007325464
0.974339,0
0.974523,0
0.97489,0.009146712
0.975258,0.014671164
0.975442,0.014671164
0.975809,0.009146712
0.975993,0.009146712
0.976361,0.009146712
0.976545,0.011028668
0.976913,0.011028668
0.977096,0.009146712
0.977464,0.009146712
0.977648,0.007325464
0.978016,0.011028668
0.978383,0.007325464
0.978567,0.005494098
0.978935,0.003662732
0.979119,1.86E-13
0.979486,0.001831366
0.97967,0.003662732
0.980038,0.007325464
0.980222,0.007325464
0.980589,0.005494098
0.980773,0.007325464
0.981141,0.011028668
0.981325,0.014671164
0.981692,0.023777403
0.98206,0.023777403
0.982244,0.021956155
0.982611,0.014671164
0.982795,0.011028668
0.983163,0.012849916
0.983347,0.012849916
0.983715,0.007325464
0.983898,0.005494098
0.984266,0.007325464
0.98445,0.003662732
0.984818,0.005494098
0.985001,0.005494098
0.985369,0
0.985737,0
0.985921,0
0.986288,0
0.986472,0
0.98684,0
0.987024,0
0.987391,0
0.987575,0
0.987943,0
0.988127,0
0.988494,0
0.988862,0
0.989046,0
0.989413,0.003662732
0.989597,0
0.989965,5.59E-13
0.990149,0.005494098
0.990516,1.86E-13
0.9907,0.001831366
0.991068,0.001831366
0.991252,0
0.99162,0.001831366
0.991803,0.007325464
0.992171,0
0.992539,0
0.992723,0
0.99309,0
0.993274,0
0.993642,0
0.993826,1.86E-13
0.994193,0.003662732
0.994377,0.001831366
0.994745,0.003662732
0.994929,0.001831366
0.995296,0.001831366
0.995664,0
0.995848,0
0.996215,0.001831366
0.996399,0.005494098
0.996767,0.009146712
0.996951,0.003662732
0.997318,0
0.997502,0
0.99787,0.001831366
0.998054,0
0.998422,0.001831366
0.998605,0
0.998973,0
0.999341,0
0.999525,0
0.999892,0
1.00008,0
1.00044,0.001831366
1.00063,0.003662732
1.001,0.005494098
1.00118,0.007325464
1.00155,0.005494098
1.00173,0.009146712
1.0021,0.003662732
1.00247,0.003662732
1.00265,0.005494098
1.00302,0.001831366
1.0032,0.007325464
1.00357,0
1.00375,0
1.00412,0
1.0043,0
1.00467,0
1.00486,0
1.00522,0
1.00541,0.001831366
1.00577,0.003662732
1.00614,0.005494098
1.00633,0.003662732
1.00669,0.003662732
1.00688,0
1.00725,0
1.00743,0
1.0078,0
1.00798,0
1.00835,0
1.00853,0
1.0089,0
1.00927,0
1.00945,0
1.00982,0
1.01,0
1.01037,0
1.01055,0
1.01092,0
1.01111,0
1.01147,0.003662732
1.01166,0.005494098
1.01203,0
1.01221,0
1.01258,0
1.01294,0
1.01313,0
1.0135,0
1.01368,0.001831366
1.01405,0.001831366
1.01423,0
1.0146,0
1.01478,0
1.01515,0
1.01533,0
1.0157,0.003662732
1.01589,0
1.01625,0
1.01662,0
1.01681,0
1.01717,0
1.01736,0.003662732
1.01772,0.003662732
1.01791,0
1.01828,0
1.01846,2.00E-13
1.01883,0
1.01901,0
1.01938,0
1.01975,0
1.01993,0
1.0203,0
1.02048,0
1.02085,0
1.02103,0
1.0214,7.99E-13
1.02159,0.007325464
1.02195,0.009146712
1.02214,0.005494098
1.0225,0.005494098
1.02269,0.009146712
1.02306,0.014671164
1.02342,0.009146712
1.02361,0.009146712
1.02397,0.001831366
1.02416,0.003662732
1.02453,0.001831366
1.02471,0.001831366
1.02508,0.001831366
1.02526,0
1.02563,0
1.02581,0
1.02618,0
1.02655,0.001831366
1.02673,0.001831366
1.0271,0
1.02728,0
1.02765,0.003662732
1.02784,0.009146712
1.0282,0.001831366
1.02839,0
1.02875,0
